ID	技能名字	技能描述	CD时间	技能片特效	技能片缩放比例	技能范围	技能基准点	阵营选择	半径	角度	高度	宽度	身后距离	值条件(条件)	百分比条件(条件)	几率(条件)	值(条件)	百分比(条件)	延迟时间	间隔时间	总时间	效果选择	作用属性	效果状态	百分比	基础伤害	基础秒数	技能伤害类型	延时类型	效果描述	技能声效	参数1	参数2	参数3	参数4	空行
102113	성•편타귀신	생명이 가장 적은 적군 무장에게 240%의 공격 피해를 입힙니다.	11	Ani_duodaoguang		23	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	2.4		8	3			sound/skilleffect/dao/dao1.wav					
103113	황•편타귀신	생명이 가장 적은 적군 무장에게 260%의 공격 피해를 입힙니다.	10	Ani_duodaoguang		23	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	2.6		10	3			sound/skilleffect/dao/dao1.wav					
300114	괴뇌와와만	아군 병사의 공격과 마법이 60% 증가하며， 6초간 받는 피해를 60% 감소시킵니다.	20	wujian_plist		8	2	1	0	0	0	0	0	0	0	1	0	0	1	360	360	2	1		0.6		0	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
301114	귀•괴뇌와와만	아군 병사의 공격과 마법이 65% 증가하며， 8초간 받는 피해를 60% 감소시킵니다.	20	wujian_plist		8	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	1		0.65		0	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
302114	성•괴뇌와와만	아군 병사의 공격과 마법이 70% 증가하며， 10초간 받는 피해를 60% 감소시킵니다.	20	wujian_plist		8	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	2	1		0.7		0	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
303114	황•괴뇌와와만	아군 병사의 공격과 마법이 80% 증가하며， 12초간 받는 피해를 60% 감소시킵니다.	20	wujian_plist		8	2	1	0	0	0	0	0	0	0	1	0	0	1	720	720	2	1		0.8		0	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
310114	괴뇌와와만	아군 병사의 공격과 마법이 60% 증가하며， 6초간 받는 피해를 60% 감소시킵니다.	20			8	2	1	0	0	0	0	0	0	0	1	0	0	1	360	360	2	4		0.6				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
311114	귀•괴뇌와와만	아군 병사의 공격과 마법이 65% 증가하며， 8초간 받는 피해를 60% 감소시킵니다.	20			8	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	4		0.65				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
312114	성•괴뇌와와만	아군 병사의 공격과 마법이 70% 증가하며， 10초간 받는 피해를 60% 감소시킵니다.	20			8	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	2	4		0.7				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
313114	황•괴뇌와와만	아군 병사의 공격과 마법이 80% 증가하며， 12초간 받는 피해를 60% 감소시킵니다.	20			8	2	1	0	0	0	0	0	0	0	1	0	0	1	720	720	2	4		0.8				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
320114	괴뇌와와만	아군 병사의 공격과 마법이 60% 증가하며， 6초간 받는 피해를 60% 감소시킵니다.	20			8	2	1	0	0	0	0	0	0	0	1	0	0	1	360	360	4		6	0.6				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
321114	귀•괴뇌와와만	아군 병사의 공격과 마법이 65% 증가하며， 8초간 받는 피해를 60% 감소시킵니다.	20			8	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4		6	0.6				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
322114	성•괴뇌와와만	아군 병사의 공격과 마법이 70% 증가하며， 10초간 받는 피해를 60% 감소시킵니다.	20			8	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	4		6	0.6				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
323114	황•괴뇌와와만	아군 병사의 공격과 마법이 80% 증가하며， 12초간 받는 피해를 60% 감소시킵니다.	20			8	2	1	0	0	0	0	0	0	0	1	0	0	1	720	720	4		6	0.6				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
200115	천화락만	현재 생명을 20% 소비하여，적 무장에게 자신이 잃은 전체 생명의 55%만큼 피해를 입힙니다.	20			9	1	1								1			1			1	9		-0.2						sound/skilleffect/huo/huo1.wav					
201115	귀•천화락만	현재 생명을 20% 소비하여，적 무장에게 자신이 잃은 전체 생명의 60%만큼 피해를 입힙니다.	20			9	1	1								1			1			1	9		-0.2						sound/skilleffect/huo/huo1.wav					
202115	성•천화락만	현재 생명을 20% 소비하여，적 무장에게 자신이 잃은 전체 생명의 65%만큼 피해를 입힙니다.	20			9	1	1								1			1			1	9		-0.2						sound/skilleffect/huo/huo1.wav					
203115	황•천화락만	현재 생명을 20% 소비하여，적 무장에게 자신이 잃은 전체 생명의 70%만큼 피해를 입힙니다.	20			9	1	1								1			1			1	9		-0.2						sound/skilleffect/huo/huo1.wav					
210115	천화락만	현재 생명을 20% 소비하여，적 무장에게 자신이 잃은 전체 생명의 50%만큼 피해를 입힙니다.	20	xiahuo_plist		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	2	1	0.55	0	0	8			sound/skilleffect/huo/huo1.wav					
211115	귀•천화락만	현재 생명을 20% 소비하여，적 무장에게 자신이 잃은 전체 생명의 55%만큼 피해를 입힙니다.	20	xiahuo_plist		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	2	1	0.6	0	0	8			sound/skilleffect/huo/huo1.wav					
212115	성•천화락만	현재 생명을 20% 소비하여，적 무장에게 자신이 잃은 전체 생명의 60%만큼 피해를 입힙니다.	20	xiahuo_plist		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	2	1	0.65	0	0	8			sound/skilleffect/huo/huo1.wav					
213115	황•천화락만	현재 생명을 20% 소비하여，적 무장에게 자신이 잃은 전체 생명의 65%만큼 피해를 입힙니다.	20	xiahuo_plist		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	2	1	0.7	0	0	8			sound/skilleffect/huo/huo1.wav					
400116	치운탁일만	아군 전체의 생명이 마법수치의 200%만큼 즉시 회복됩니다.	20	Ani_greenLight		4	2	1	0	0	0	0	0	0	0	1	0	0	1	0	0	7	0	0	2	0	5	0			sound/skilleffect/huixue/huixue.wav					
401116	귀•치운탁일만	아군 전체의 생명이 마법수치의 210%만큼 즉시 회복됩니다.	20	Ani_greenLight		4	2	1	0	0	0	0	0	0	0	1	0	0	1	0	0	7	0	0	2.1	0	7	0			sound/skilleffect/huixue/huixue.wav					
402116	성•치운탁일만	아군 전체의 생명이 마법수치의 220%만큼 즉시 회복됩니다.	20	Ani_greenLight		4	2	1	0	0	0	0	0	0	0	1	0	0	1	0	0	7	0	0	2.2	0	9	0			sound/skilleffect/huixue/huixue.wav					
403116	황•치운탁일만	아군 전체의 생명이 마법수치의 230%만큼 즉시 회복됩니다.	20	Ani_greenLight		4	2	1	0	0	0	0	0	0	0	1	0	0	1	0	0	7	0	0	2.3	0	11	0			sound/skilleffect/huixue/huixue.wav					
100117	금사요일만	무장의 현재 생명을 20% 소비하여 공격력을 210% 증가시킵니다. 지속시간은 무력에 따라 달라집니다.	20	gaoji_plist		9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	2.1		6	0	2	1	sound/skilleffect/zhenyi/zengyi.wav					
101117	귀•금사요일만	무장의 현재 생명을 20% 소비하여 공격력을 220% 증가시킵니다. 지속시간은 무력에 따라 달라집니다.	20	gaoji_plist		9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	2.2		8	0	2	1	sound/skilleffect/zhenyi/zengyi.wav					
102117	성•금사요일만	무장의 현재 생명을 20% 소비하여 공격력을 230% 증가시킵니다. 지속시간은 무력에 따라 달라집니다.	20	gaoji_plist		9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	2.3		10	0	2	1	sound/skilleffect/zhenyi/zengyi.wav					
103117	황•금사요일만	무장의 현재 생명을 20% 소비하여 공격력을 240% 증가시킵니다. 지속시간은 무력에 따라 달라집니다.	20	gaoji_plist		9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	2.4		12	0	2	1	sound/skilleffect/zhenyi/zengyi.wav					
110117	금사요일만	무장의 현재 생명을 20% 소비하여 공격력을 210% 증가시킵니다. 지속시간은 무력에 따라 달라집니다.	20			9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	9	0	-0.2		6	0		1	sound/skilleffect/zhenyi/zengyi.wav					
111117	귀•금사요일만	무장의 현재 생명을 20% 소비하여 공격력을 220% 증가시킵니다. 지속시간은 무력에 따라 달라집니다.	20			9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	9	0	-0.2		8	0		1	sound/skilleffect/zhenyi/zengyi.wav					
112117	성•금사요일만	무장의 현재 생명을 20% 소비하여 공격력을 230% 증가시킵니다. 지속시간은 무력에 따라 달라집니다.	20			9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	9	0	-0.2		10	0		1	sound/skilleffect/zhenyi/zengyi.wav					
113117	황•금사요일만	무장의 현재 생명을 20% 소비하여 공격력을 240% 증가시킵니다. 지속시간은 무력에 따라 달라집니다.	20			9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	9	0	-0.2		12	0		1	sound/skilleffect/zhenyi/zengyi.wav					
300118	호무매혹만	모든 적군 무장에게 3회의 낙뢰 공격을 가하며， 매 공격시 50%의 마법 피해를 입힙니다.	18	Ani_dian		40	2	2	0	0	0	0	0	0	0	1	0	0	1	60	180	6	0	0	0.5	0	7	2			sound/skilleffect/lei/lei1.wav					
301118	귀•호무매혹만	모든 적군 무장에게 3회의 낙뢰 공격을 가하며， 매 공격시 55%의 마법 피해를 입힙니다.	17	Ani_dian		40	2	2	0	0	0	0	0	0	0	1	0	0	1	60	180	6	0	0	0.55	0	9	2			sound/skilleffect/lei/lei1.wav					
302118	성•호무매혹만	모든 적군 무장에게 3회의 낙뢰 공격을 가하며， 매 공격시 60%의 마법 피해를 입힙니다.	16	Ani_dian		40	2	2	0	0	0	0	0	0	0	1	0	0	1	60	180	6	0	0	0.6	0	11	2			sound/skilleffect/lei/lei1.wav					
303118	황•호무매혹만	모든 적군 무장에게 3회의 낙뢰 공격을 가하며， 매 공격시 65%의 마법 피해를 입힙니다.	15	Ani_dian		40	2	2	0	0	0	0	0	0	0	1	0	0	1	60	180	6	0	0	0.65	0	13	2			sound/skilleffect/lei/lei1.wav					
100119	인정천하만	촉나라 무장의 공격과 마법이 70% 증가하며，10초간 받는 피해를 30% 감소 시킵니다.	15	huangguang_plist		36	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	2	1	0	0.7		6	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
101119	귀•인정천하만	촉나라 무장의 공격과 마법이 75% 증가하며，10초간 받는 피해를 30% 감소 시킵니다.	14	huangguang_plist		36	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	2	1	0	0.75		8	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
102119	성•인정천하만	촉나라 무장의 공격과 마법이 80% 증가하며，10초간 받는 피해를 30% 감소 시킵니다.	13	huangguang_plist		36	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	2	1	0	0.8		10	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
103119	황•인정천하만	촉나라 무장의 공격과 마법이 85% 증가하며，10초간 받는 피해를 30% 감소 시킵니다.	12	huangguang_plist		36	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	2	1	0	0.85		12	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
110119	인정천하만	촉나라 무장의 공격과 마법이 70% 증가하며，10초간 받는 피해를 30% 감소 시킵니다.	15			36	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	2	4	0	0.7		6	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
111119	귀•인정천하만	촉나라 무장의 공격과 마법이 75% 증가하며，10초간 받는 피해를 30% 감소 시킵니다.	14			36	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	2	4	0	0.75		8	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
112119	성•인정천하만	촉나라 무장의 공격과 마법이 80% 증가하며，10초간 받는 피해를 30% 감소 시킵니다.	13			36	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	2	4	0	0.8		10	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
113119	황•인정천하만	촉나라 무장의 공격과 마법이 85% 증가하며，10초간 받는 피해를 30% 감소 시킵니다.	12			36	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	2	4	0	0.85		12	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
120119	인정천하만	촉나라 무장의 공격과 마법이 70% 증가하며，10초간 받는 피해를 30% 감소 시킵니다.	15			36	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	4		6	0.3				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
121119	귀•인정천하만	촉나라 무장의 공격과 마법이 75% 증가하며，10초간 받는 피해를 30% 감소 시킵니다.	14			36	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	4		6	0.3				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
122119	성•인정천하만	촉나라 무장의 공격과 마법이 80% 증가하며，10초간 받는 피해를 30% 감소 시킵니다.	13			36	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	4		6	0.3				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
123119	황•인정천하만	촉나라 무장의 공격과 마법이 85% 증가하며，10초간 받는 피해를 30% 감소 시킵니다.	12			36	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	4		6	0.3				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
300120	기문둔갑만	적군 전체의 공격과 마법을 70% 하락시키며， 지속시간은 지력에 따라 달라집니다.	20	bagua_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	-0.7	0	7	0	3	2,9	sound/skilleffect/jianyi/jianyi.wav					
301120	귀•기문둔갑만	적군 전체의 공격과 마법을 75% 하락시키며， 지속시간은 지력에 따라 달라집니다.	20	bagua_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	-0.75	0	9	0	3	2,9	sound/skilleffect/jianyi/jianyi.wav					
302120	성•기문둔갑만	적군 전체의 공격과 마법을 80% 하락시키며， 지속시간은 지력에 따라 달라집니다.	20	bagua_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	-0.8	0	11	0	3	2,9	sound/skilleffect/jianyi/jianyi.wav					
303120	황•기문둔갑만	적군 전체의 공격과 마법을 85% 하락시키며， 지속시간은 지력에 따라 달라집니다.	20	bagua_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	-0.85	0	13	0	3	2,9	sound/skilleffect/jianyi/jianyi.wav					
310120	기문둔갑만	적군 전체의 공격과 마법을 70% 하락시키며， 지속시간은 지력에 따라 달라집니다.	20			4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	-0.7	0	7	0	3	2,9	sound/skilleffect/jianyi/jianyi.wav					
311120	귀•기문둔갑만	적군 전체의 공격과 마법을 75% 하락시키며， 지속시간은 지력에 따라 달라집니다.	20			4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	-0.75	0	9	0	3	2,9	sound/skilleffect/jianyi/jianyi.wav					
312120	성•기문둔갑만	적군 전체의 공격과 마법을 80% 하락시키며， 지속시간은 지력에 따라 달라집니다.	20			4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	-0.8	0	11	0	3	2,9	sound/skilleffect/jianyi/jianyi.wav					
313120	황•기문둔갑만	적군 전체의 공격과 마법을 85% 하락시키며， 지속시간은 지력에 따라 달라집니다.	20			4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	-0.85	0	13	0	3	2,9	sound/skilleffect/jianyi/jianyi.wav					
100121	귀옥환신만	무장의 공격이 110% 증가하며， 받는 피해를 60% 감소 시킵니다. 지속시간은 무력에 따라 달라집니다.	20	huangguang_plist		9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	1.1		6	0	2	1,8	sound/skilleffect/zhenyi/zengyi.wav					
101121	귀•귀옥환신만	무장의 공격이 120% 증가하며， 받는 피해를 60% 감소 시킵니다. 지속시간은 무력에 따라 달라집니다.	20	huangguang_plist		9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	1.2		8	0	2	1,8	sound/skilleffect/zhenyi/zengyi.wav					
102121	성•귀옥환신만	무장의 공격이 130% 증가하며， 받는 피해를 60% 감소 시킵니다. 지속시간은 무력에 따라 달라집니다.	20	huangguang_plist		9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	1.3		10	0	2	1,8	sound/skilleffect/zhenyi/zengyi.wav					
103121	황•귀옥환신만	무장의 공격이 140% 증가하며， 받는 피해를 60% 감소 시킵니다. 지속시간은 무력에 따라 달라집니다.	20	huangguang_plist		9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	1.4		12	0	2	1,8	sound/skilleffect/zhenyi/zengyi.wav					
110121	귀옥환신만	무장의 공격이 110% 증가하며， 받는 피해를 60% 감소 시킵니다. 지속시간은 무력에 따라 달라집니다.	20			9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	4		6	0.6		6	0	2	1,8	sound/skilleffect/zhenyi/zengyi.wav					
111121	귀•귀옥환신만	무장의 공격이 120% 증가하며， 받는 피해를 60% 감소 시킵니다. 지속시간은 무력에 따라 달라집니다.	20			9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	4		6	0.6		8	0	2	1,8	sound/skilleffect/zhenyi/zengyi.wav					
112121	성•귀옥환신만	무장의 공격이 130% 증가하며， 받는 피해를 60% 감소 시킵니다. 지속시간은 무력에 따라 달라집니다.	20			9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	4		6	0.6		10	0	2	1,8	sound/skilleffect/zhenyi/zengyi.wav					
113121	황•귀옥환신만	무장의 공격이 140% 증가하며， 받는 피해를 60% 감소 시킵니다. 지속시간은 무력에 따라 달라집니다.	20			9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	4		6	0.6		12	0	2	1,8	sound/skilleffect/zhenyi/zengyi.wav					
100122	전신축복만	무장이 입는 피해가 99% 감소하며，10초간 지속됩니다.	20	Ani_purpleLight		9	1	1	0	0	0	0	0	0	0	1	0	0	1	600	600	4		6	0.99		6		1	8	sound/skilleffect/zhenyi/zengyi.wav					
101122	귀•전신축복만	무장이 입는 피해가 99% 감소하며，11초간 지속됩니다.	20	Ani_purpleLight		9	1	1	0	0	0	0	0	0	0	1	0	0	1	660	660	4		6	0.99		8		1	8	sound/skilleffect/zhenyi/zengyi.wav					
102122	성•전신축복만	무장이 입는 피해가 99% 감소하며，12초간 지속됩니다.	20	Ani_purpleLight		9	1	1	0	0	0	0	0	0	0	1	0	0	1	720	720	4		6	0.99		10		1	8	sound/skilleffect/zhenyi/zengyi.wav					
103122	황•전신축복만	무장이 입는 피해가 99% 감소하며，13초간 지속됩니다.	20	Ani_purpleLight		9	1	1	0	0	0	0	0	0	0	1	0	0	1	780	780	4		6	0.99		12		1	8	sound/skilleffect/zhenyi/zengyi.wav					
210123	설무만천만	적군 전체에게 100%의 마법 피해를 입히며， 3초간 결빙 시킵니다.	18	Ani_ice		4	2	2			0	0		0	0	1	0	0	1	180	180	5	0	0	0	0	4	0	1	3	sound/skilleffect/bing/bin1.wav					
211123	귀•설무만천만	적군 전체에게 105%의 마법 피해를 입히며， 3초간 결빙 시킵니다.	17	Ani_ice		4	2	2			0	0		0	0	1	0	0	1	180	180	5	0	0	0	0	5	0	1	3	sound/skilleffect/bing/bin1.wav					
212123	성•설무만천만	적군 전체에게 110%의 마법 피해를 입히며，3초간 결빙 시킵니다.	16	Ani_ice		4	2	2			0	0		0	0	1	0	0	1	180	180	5	0	0	0	0	6	0	1	3	sound/skilleffect/bing/bin1.wav					
213123	황•설무만천만	적군 전체에게 115%의 마법 피해를 입히며， 3초간 결빙 시킵니다.	15	Ani_ice		4	2	2			0	0		0	0	1	0	0	1	180	180	5	0	0	0	0	7	0	1	3	sound/skilleffect/bing/bin1.wav					
200123	설무만천만	적군 전체에게 100%의 마법 피해를 입히며， 3초간 결빙 시킵니다.	18			4	2	2			0	0		0	0	1	0	0	1	0		6	0	0	1	0	4	2		3	sound/skilleffect/bing/bin1.wav					
201123	귀•설무만천만	적군 전체에게 105%의 마법 피해를 입히며， 3초간 결빙 시킵니다.	17			4	2	2			0	0		0	0	1	0	0	1	0		6	0	0	1.05	0	5	2		3	sound/skilleffect/bing/bin1.wav					
202123	성•설무만천만	적군 전체에게 110%의 마법 피해를 입히며，3초간 결빙 시킵니다.	16			4	2	2			0	0		0	0	1	0	0	1	0		6	0	0	1.1	0	6	2		3	sound/skilleffect/bing/bin1.wav					
203123	황•설무만천만	적군 전체에게 115%의 마법 피해를 입히며， 3초간 결빙 시킵니다.	15			4	2	2			0	0		0	0	1	0	0	1	0		6	0	0	1.15	0	7	2		3	sound/skilleffect/bing/bin1.wav					
400124	군심대진만	아군 전체가 초당 마법수치의 49%만큼 생명을 회복하며， 4초 간 지속됩니다.	20	Ani_greenLight		4	2	1	0	0	0	0	0	0	0	1	0	0	1	60	240	7	0	0	0.49	0	5	0	1		sound/skilleffect/huixue/huixue.wav					
401124	귀•군심대진만	아군 전체가 초당 마법수치의 52%만큼 생명을 회복하며， 4초 간 지속됩니다.	20	Ani_greenLight		4	2	1	0	0	0	0	0	0	0	1	0	0	1	60	240	7	0	0	0.52	0	7	0	1		sound/skilleffect/huixue/huixue.wav					
402124	성•군심대진만	아군 전체가 초당 마법수치의 55%만큼 생명을 회복하며， 4초 간 지속됩니다.	20	Ani_greenLight		4	2	1	0	0	0	0	0	0	0	1	0	0	1	60	240	7	0	0	0.55	0	9	0	1		sound/skilleffect/huixue/huixue.wav					
403124	황•군심대진만	아군 전체가 초당 마법수치의 58%만큼 생명을 회복하며， 4초 간 지속됩니다.	20	Ani_greenLight		4	2	1	0	0	0	0	0	0	0	1	0	0	1	60	240	7	0	0	0.58	0	11	0	1		sound/skilleffect/huixue/huixue.wav					
200125	연옥화해만	적군 전체에게 105%의 마법 피해를 입힙니다.	18	dahuo_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.05	0	0	2			sound/skilleffect/huo/huo1.wav					
201125	귀•연옥화해만	적군 전체에게 110%의 마법 피해를 입힙니다.	17	dahuo_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.1	0	0	2			sound/skilleffect/huo/huo1.wav					
202125	성•연옥화해만	적군 전체에게 115%의 마법 피해를 입힙니다.	16	dahuo_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.15	0	0	2			sound/skilleffect/huo/huo1.wav					
203125	황•연옥화해만	적군 전체에게 120%의 마법 피해를 입힙니다.	15	dahuo_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.2	0	0	2			sound/skilleffect/huo/huo1.wav					
100126	귀곡랑호만	무력이 가장 낮은 적군 무장에게 390% 기본 피해를 입히며， 3초간 마법공격을 70% 하락 시킵니다.	13	Ani_duodaoguang		29	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	3.9		6	1			sound/skilleffect/dao/dao1.wav					
101126	귀•귀곡랑호만	무력이 가장 낮은 적군 무장에게 410% 기본 피해를 입히며， 3초간 마법공격을 70% 하락 시킵니다.	12	Ani_duodaoguang		29	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	4.1		8	1			sound/skilleffect/dao/dao1.wav					
102126	성•귀곡랑호만	무력이 가장 낮은 적군 무장에게 430% 기본 피해를 입히며， 3초간 마법공격을 70% 하락 시킵니다.	11	Ani_duodaoguang		29	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	4.3		8	1			sound/skilleffect/dao/dao1.wav					
103126	황•귀곡랑호만	무력이 가장 낮은 적군 무장에게 450% 기본 피해를 입히며， 3초간 마법공격을 70% 하락 시킵니다.	10	Ani_duodaoguang		29	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	4.5		10	1			sound/skilleffect/dao/dao1.wav					
110126	귀곡랑호만	무력이 가장 낮은 적군 무장에게 390% 기본 피해를 입히며， 3초간 마법공격을 70% 하락 시킵니다.	13	Ani_duodaoguang		29	2	2	0	0	0	0	0	0	0	1	0	0	1	180	180	2	4	0	-0.7		6		1	9	sound/skilleffect/dao/dao1.wav					
111126	귀•귀곡랑호만	무력이 가장 낮은 적군 무장에게 410% 기본 피해를 입히며， 3초간 마법공격을 70% 하락 시킵니다.	12	Ani_duodaoguang		29	2	2	0	0	0	0	0	0	0	1	0	0	1	180	180	2	4	0	-0.7		8		1	9	sound/skilleffect/dao/dao1.wav					
112126	성•귀곡랑호만	무력이 가장 낮은 적군 무장에게 430% 기본 피해를 입히며， 3초간 마법공격을 70% 하락 시킵니다.	11	Ani_duodaoguang		29	2	2	0	0	0	0	0	0	0	1	0	0	1	180	180	2	4	0	-0.7		8		1	9	sound/skilleffect/dao/dao1.wav					
113126	황•귀곡랑호만	무력이 가장 낮은 적군 무장에게 450% 기본 피해를 입히며， 3초간 마법공격을 70% 하락 시킵니다.	10	Ani_duodaoguang		29	2	2	0	0	0	0	0	0	0	1	0	0	1	180	180	2	4	0	-0.7		10		1	9	sound/skilleffect/dao/dao1.wav					
100127	음혈열인만	무력이 가장 높은 적군 무장에게 310%의 기본 피해와 무장간 무력차이의 300%만큼 추가 피해를 입히며， 3초간 받는 피해를 90% 감소 시킵니다.	13	Ani_Lightning		19	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	3.1		6	4			sound/skilleffect/dao/dao1.wav					
101127	귀•음혈열인만	무력이 가장 높은 적군 무장에게 330%의 기본 피해와 무장간 무력차이의 320%만큼 추가 피해를 입히며， 4초간 받는 피해를 90% 감소 시킵니다.	12	Ani_Lightning		19	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	3.3		8	4			sound/skilleffect/dao/dao1.wav					
102127	성•음혈열인만	무력이 가장 높은 적군 무장에게 350%의 기본 피해와 무장간 무력차이의 340%만큼 추가 피해를 입히며， 5초간 받는 피해를 90% 감소 시킵니다.	11	Ani_Lightning		19	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	3.5		8	4			sound/skilleffect/dao/dao1.wav					
103127	황•음혈열인만	무력이 가장 높은 적군 무장에게 370%의 기본 피해와 무장간 무력차이의 360%만큼 추가 피해를 입히며， 6초간 받는 피해를 90% 감소 시킵니다.	10	Ani_Lightning		19	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	3.7		10	4			sound/skilleffect/dao/dao1.wav					
110127	음혈열인만	무력이 가장 높은 적군 무장에게 310%의 기본 피해와 무장간 무력차이의 300%만큼 추가 피해를 입히며， 3초간 받는 피해를 90% 감소 시킵니다.	13			9	1	1	0	0	0	0	0	0	0	1	0	0	1	180	180	4	0	6	0.9		0	0	1	8	sound/skilleffect/dao/dao1.wav					
